"assessid","stockid","stocklong","country","region","area","common_name","sci_name","year","bbmsy"
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1808,1.97
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1809,1.96
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1810,1.95
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1811,1.95
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1812,1.94
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1813,1.93
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1814,1.92
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1815,1.92
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1816,1.91
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1817,1.9
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1818,1.89
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1819,1.88
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1820,1.87
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1821,1.86
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1822,1.86
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1823,1.84
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1824,1.83
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1825,1.83
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1826,1.82
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1827,1.81
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1828,1.8
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1829,1.78
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1830,1.77
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1831,1.76
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1832,1.75
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1833,1.74
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1834,1.73
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1835,1.72
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1836,1.71
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1837,1.7
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1838,1.68
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1839,1.67
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1840,1.66
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1841,1.65
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1842,1.64
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1843,1.62
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1844,1.61
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1845,1.6
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1846,1.59
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1847,1.57
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1848,1.56
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1849,1.54
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1850,1.53
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1851,1.52
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1852,1.5
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1853,1.49
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1854,1.47
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1855,1.46
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1856,1.44
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1857,1.42
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1858,1.41
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1859,1.39
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1860,1.38
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1861,1.36
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1862,1.34
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1863,1.32
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1864,1.3
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1865,1.29
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1866,1.27
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1867,1.24
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1868,1.22
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1869,1.2
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1870,1.18
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1871,1.16
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1872,1.13
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1873,1.11
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1874,1.09
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1875,1.06
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1876,1.03
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1877,1
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1878,0.973
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1879,0.943
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1880,0.91
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1881,0.878
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1882,0.841
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1883,0.802
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1884,0.761
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1885,0.718
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1886,0.673
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1887,0.624
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1888,0.571
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1889,0.514
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1890,0.451
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1891,0.382
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1892,0.306
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1893,0.22
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1894,0.233
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1895,0.243
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1896,0.175
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1897,0.0812
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1898,0.0751
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1899,0.0722
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1900,0.0727
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1901,0.0751
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1902,0.0788
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1903,0.081
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1904,0.0804
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1905,0.0839
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1906,0.0818
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1907,0.0804
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1908,0.081
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1909,0.0712
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1910,0.0765
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1911,0.0796
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1912,0.0814
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1913,0.0818
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1914,0.0839
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1915,0.0878
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1916,0.092
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1917,0.0935
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1918,0.0994
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1919,0.104
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1920,0.107
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1921,0.1
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1922,0.098
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1923,0.0951
"NEFSC-ATHAL5YZ-1800-2007-COL","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Atlantic Halibut","Hippoglossus hippoglossus",1924,0.0961
