"","stockid","stocklong","year","bbmsy"
"11882","OROUGHYNZMEC","Orange roughy New Zealand Mid East Coast",1987,2.22
"11883","OROUGHYNZMEC","Orange roughy New Zealand Mid East Coast",1988,1.93
"11884","OROUGHYNZMEC","Orange roughy New Zealand Mid East Coast",1989,1.66
"11885","OROUGHYNZMEC","Orange roughy New Zealand Mid East Coast",1990,1.38
"11886","OROUGHYNZMEC","Orange roughy New Zealand Mid East Coast",1991,1.11
"11887","OROUGHYNZMEC","Orange roughy New Zealand Mid East Coast",1992,0.86
"11888","OROUGHYNZMEC","Orange roughy New Zealand Mid East Coast",1993,0.63
"11889","OROUGHYNZMEC","Orange roughy New Zealand Mid East Coast",1994,0.48
"11890","OROUGHYNZMEC","Orange roughy New Zealand Mid East Coast",1995,0.36
"11891","OROUGHYNZMEC","Orange roughy New Zealand Mid East Coast",1996,0.32
"11892","OROUGHYNZMEC","Orange roughy New Zealand Mid East Coast",1997,0.3
"11893","OROUGHYNZMEC","Orange roughy New Zealand Mid East Coast",1998,0.27
"11894","OROUGHYNZMEC","Orange roughy New Zealand Mid East Coast",1999,0.26
"11895","OROUGHYNZMEC","Orange roughy New Zealand Mid East Coast",2000,0.25
"11896","OROUGHYNZMEC","Orange roughy New Zealand Mid East Coast",2001,0.25
"11897","OROUGHYNZMEC","Orange roughy New Zealand Mid East Coast",2002,0.25
"11898","OROUGHYNZMEC","Orange roughy New Zealand Mid East Coast",2003,0.27
"11899","OROUGHYNZMEC","Orange roughy New Zealand Mid East Coast",2004,0.29
"11900","OROUGHYNZMEC","Orange roughy New Zealand Mid East Coast",2005,0.31
"11901","OROUGHYNZMEC","Orange roughy New Zealand Mid East Coast",2006,0.32
"11902","OROUGHYNZMEC","Orange roughy New Zealand Mid East Coast",2007,0.33
"11903","OROUGHYNZMEC","Orange roughy New Zealand Mid East Coast",2008,0.34
"11904","OROUGHYNZMEC","Orange roughy New Zealand Mid East Coast",2009,0.34
"11905","OROUGHYNZMEC","Orange roughy New Zealand Mid East Coast",2010,0.35
"11906","OROUGHYNZMEC","Orange roughy New Zealand Mid East Coast",2011,0.36
"11907","OROUGHYNZMEC","Orange roughy New Zealand Mid East Coast",2012,0.37
"11908","OROUGHYNZMEC","Orange roughy New Zealand Mid East Coast",2013,0.39
"11909","OROUGHYNZMEC","Orange roughy New Zealand Mid East Coast",2014,0.4
"11910","OROUGHYSE","Orange roughy Southeast Australia",1978,4.994318503
"11911","OROUGHYSE","Orange roughy Southeast Australia",1979,4.994318503
"11912","OROUGHYSE","Orange roughy Southeast Australia",1980,4.994318503
"11913","OROUGHYSE","Orange roughy Southeast Australia",1981,7.006771167
"11914","OROUGHYSE","Orange roughy Southeast Australia",1982,6.957686956
"11915","OROUGHYSE","Orange roughy Southeast Australia",1983,6.908602744
"11916","OROUGHYSE","Orange roughy Southeast Australia",1984,6.84724748
"11917","OROUGHYSE","Orange roughy Southeast Australia",1985,6.773621163
"11918","OROUGHYSE","Orange roughy Southeast Australia",1986,6.699994846
"11919","OROUGHYSE","Orange roughy Southeast Australia",1987,6.614097476
"11920","OROUGHYSE","Orange roughy Southeast Australia",1988,6.515929054
"11921","OROUGHYSE","Orange roughy Southeast Australia",1989,6.331863261
"11922","OROUGHYSE","Orange roughy Southeast Australia",1990,4.920692186
"11923","OROUGHYSE","Orange roughy Southeast Australia",1991,3.276371106
"11924","OROUGHYSE","Orange roughy Southeast Australia",1992,2.331500038
"11925","OROUGHYSE","Orange roughy Southeast Australia",1993,1.251647389
"11926","OROUGHYSE","Orange roughy Southeast Australia",1994,0.884742909
"11927","OROUGHYSE","Orange roughy Southeast Australia",1995,0.733808959
"11928","OROUGHYSE","Orange roughy Southeast Australia",1996,0.652820011
"11929","OROUGHYSE","Orange roughy Southeast Australia",1997,0.590237641
"11930","OROUGHYSE","Orange roughy Southeast Australia",1998,0.532563693
"11931","OROUGHYSE","Orange roughy Southeast Australia",1999,0.487160797
"11932","OROUGHYSE","Orange roughy Southeast Australia",2000,0.450347639
"11933","OROUGHYSE","Orange roughy Southeast Australia",2001,0.418442902
"11934","OROUGHYSE","Orange roughy Southeast Australia",2002,0.395127901
"11935","OROUGHYSE","Orange roughy Southeast Australia",2003,0.39021948
"11936","OROUGHYSE","Orange roughy Southeast Australia",2004,0.412307375
"11937","OROUGHYSE","Orange roughy Southeast Australia",2005,0.441757902
"11938","OROUGHYSE","Orange roughy Southeast Australia",2006,0.477343955
"11939","OROUGHYSE","Orange roughy Southeast Australia",2007,0.519065535
"11940","PACBTUNA","Pacific bluefin tuna Pacific Ocean",1952,0.806
"11941","PACBTUNA","Pacific bluefin tuna Pacific Ocean",1953,0.751
"11942","PACBTUNA","Pacific bluefin tuna Pacific Ocean",1954,0.669
"11943","PACBTUNA","Pacific bluefin tuna Pacific Ocean",1955,0.526
"11944","PACBTUNA","Pacific bluefin tuna Pacific Ocean",1956,0.429
"11945","PACBTUNA","Pacific bluefin tuna Pacific Ocean",1957,0.509
"11946","PACBTUNA","Pacific bluefin tuna Pacific Ocean",1958,0.764
"11947","PACBTUNA","Pacific bluefin tuna Pacific Ocean",1959,1.12
"11948","PACBTUNA","Pacific bluefin tuna Pacific Ocean",1960,1.27
"11949","PACBTUNA","Pacific bluefin tuna Pacific Ocean",1961,1.41
"11950","PACBTUNA","Pacific bluefin tuna Pacific Ocean",1962,1.27
"11951","PACBTUNA","Pacific bluefin tuna Pacific Ocean",1963,1.03
"11952","PACBTUNA","Pacific bluefin tuna Pacific Ocean",1964,0.846
"11953","PACBTUNA","Pacific bluefin tuna Pacific Ocean",1965,0.687
"11954","PACBTUNA","Pacific bluefin tuna Pacific Ocean",1966,0.574
"11955","PACBTUNA","Pacific bluefin tuna Pacific Ocean",1967,0.493
"11956","PACBTUNA","Pacific bluefin tuna Pacific Ocean",1968,0.408
"11957","PACBTUNA","Pacific bluefin tuna Pacific Ocean",1969,0.353
"11958","PACBTUNA","Pacific bluefin tuna Pacific Ocean",1970,0.301
"11959","PACBTUNA","Pacific bluefin tuna Pacific Ocean",1971,0.263
"11960","PACBTUNA","Pacific bluefin tuna Pacific Ocean",1972,0.235
"11961","PACBTUNA","Pacific bluefin tuna Pacific Ocean",1973,0.227
"11962","PACBTUNA","Pacific bluefin tuna Pacific Ocean",1974,0.191
"11963","PACBTUNA","Pacific bluefin tuna Pacific Ocean",1975,0.179
"11964","PACBTUNA","Pacific bluefin tuna Pacific Ocean",1976,0.219
"11965","PACBTUNA","Pacific bluefin tuna Pacific Ocean",1977,0.323
"11966","PACBTUNA","Pacific bluefin tuna Pacific Ocean",1978,0.423
"11967","PACBTUNA","Pacific bluefin tuna Pacific Ocean",1979,0.415
"11968","PACBTUNA","Pacific bluefin tuna Pacific Ocean",1980,0.348
"11969","PACBTUNA","Pacific bluefin tuna Pacific Ocean",1981,0.241
"11970","PACBTUNA","Pacific bluefin tuna Pacific Ocean",1982,0.193
"11971","PACBTUNA","Pacific bluefin tuna Pacific Ocean",1983,0.149
"11972","PACBTUNA","Pacific bluefin tuna Pacific Ocean",1984,0.146
"11973","PACBTUNA","Pacific bluefin tuna Pacific Ocean",1985,0.145
"11974","PACBTUNA","Pacific bluefin tuna Pacific Ocean",1986,0.146
"11975","PACBTUNA","Pacific bluefin tuna Pacific Ocean",1987,0.144
"11976","PACBTUNA","Pacific bluefin tuna Pacific Ocean",1988,0.159
"11977","PACBTUNA","Pacific bluefin tuna Pacific Ocean",1989,0.177
"11978","PACBTUNA","Pacific bluefin tuna Pacific Ocean",1990,0.229
"11979","PACBTUNA","Pacific bluefin tuna Pacific Ocean",1991,0.31
"11980","PACBTUNA","Pacific bluefin tuna Pacific Ocean",1992,0.406
"11981","PACBTUNA","Pacific bluefin tuna Pacific Ocean",1993,0.557
"11982","PACBTUNA","Pacific bluefin tuna Pacific Ocean",1994,0.68
"11983","PACBTUNA","Pacific bluefin tuna Pacific Ocean",1995,0.792
"11984","PACBTUNA","Pacific bluefin tuna Pacific Ocean",1996,0.771
"11985","PACBTUNA","Pacific bluefin tuna Pacific Ocean",1997,0.681
"11986","PACBTUNA","Pacific bluefin tuna Pacific Ocean",1998,0.647
"11987","PACBTUNA","Pacific bluefin tuna Pacific Ocean",1999,0.599
"11988","PACBTUNA","Pacific bluefin tuna Pacific Ocean",2000,0.558
"11989","PACBTUNA","Pacific bluefin tuna Pacific Ocean",2001,0.547
"11990","PACBTUNA","Pacific bluefin tuna Pacific Ocean",2002,0.516
"11991","PACBTUNA","Pacific bluefin tuna Pacific Ocean",2003,0.511
"11992","PACBTUNA","Pacific bluefin tuna Pacific Ocean",2004,0.495
"11993","PACBTUNA","Pacific bluefin tuna Pacific Ocean",2005,0.498
"11994","PACBTUNA","Pacific bluefin tuna Pacific Ocean",2006,0.495
"11995","PACBTUNA","Pacific bluefin tuna Pacific Ocean",2007,0.445
"11996","PACBTUNA","Pacific bluefin tuna Pacific Ocean",2008,0.424
"11997","PACBTUNA","Pacific bluefin tuna Pacific Ocean",2009,0.38
"11998","PACBTUNA","Pacific bluefin tuna Pacific Ocean",2010,0.362
"11999","PACBTUNA","Pacific bluefin tuna Pacific Ocean",2011,0.348
"12000","PACBTUNA","Pacific bluefin tuna Pacific Ocean",2012,0.329
"12001","PANCHCCH","Peruvian Anchoveta Central Chile",1985,2.271337896
"12002","PANCHCCH","Peruvian Anchoveta Central Chile",1986,2.939378454
"12003","PANCHCCH","Peruvian Anchoveta Central Chile",1987,2.42852391
"12004","PANCHCCH","Peruvian Anchoveta Central Chile",1988,2.08271468
"12005","PANCHCCH","Peruvian Anchoveta Central Chile",1989,3.167298174
"12006","PANCHCCH","Peruvian Anchoveta Central Chile",1990,3.143720272
"12007","PANCHCCH","Peruvian Anchoveta Central Chile",1991,2.145589086
"12008","PANCHCCH","Peruvian Anchoveta Central Chile",1992,2.381368106
"12009","PANCHCCH","Peruvian Anchoveta Central Chile",1993,5.43863607
"12010","PANCHCCH","Peruvian Anchoveta Central Chile",1994,6.837591591
"12011","PANCHCCH","Peruvian Anchoveta Central Chile",1995,4.794173415
"12012","PANCHCCH","Peruvian Anchoveta Central Chile",1996,2.735036637
"12013","PANCHCCH","Peruvian Anchoveta Central Chile",1997,2.011980974
"12014","PANCHCCH","Peruvian Anchoveta Central Chile",1998,2.609287826
"12015","PANCHCCH","Peruvian Anchoveta Central Chile",1999,2.42852391
"12016","PANCHCCH","Peruvian Anchoveta Central Chile",2000,1.697608947
"12017","PANCHCCH","Peruvian Anchoveta Central Chile",2001,1.061005592
"12018","PANCHCCH","Peruvian Anchoveta Central Chile",2002,1.556141535
"12019","PANCHCCH","Peruvian Anchoveta Central Chile",2003,2.813629643
"12020","PANCHCCH","Peruvian Anchoveta Central Chile",2004,2.695740133
"12021","PANCHCCH","Peruvian Anchoveta Central Chile",2005,2.530694819
"12022","PANCHCCH","Peruvian Anchoveta Central Chile",2006,3.363780691
"12023","PANCHCCH","Peruvian Anchoveta Central Chile",2007,2.939378454
"12024","PANCHCCH","Peruvian Anchoveta Central Chile",2008,2.216322792
"12025","PANCHCCH","Peruvian Anchoveta Central Chile",2009,2.3106344
"12026","PANCHCCH","Peruvian Anchoveta Central Chile",2010,2.389227407
"12027","PANCHCCH","Peruvian Anchoveta Central Chile",2011,3.214453978
"12028","PANCHCCH","Peruvian Anchoveta Central Chile",2012,3.049408664
"12029","PANCHCCH","Peruvian Anchoveta Central Chile",2013,2.357790204
"12030","PANCHCCH","Peruvian Anchoveta Central Chile",2014,1.721186849
"12031","PANCHCCH","Peruvian Anchoveta Central Chile",2015,1.226050906
"12032","PANCHCCH","Peruvian Anchoveta Central Chile",2016,3.104423768
"12033","PANCHCSCH","Peruvian Anchoveta Central-Southern Chile",1990,0.423487544
"12034","PANCHCSCH","Peruvian Anchoveta Central-Southern Chile",1991,0.983985765
"12035","PANCHCSCH","Peruvian Anchoveta Central-Southern Chile",1992,1.222419929
"12036","PANCHCSCH","Peruvian Anchoveta Central-Southern Chile",1993,1.234875445
"12037","PANCHCSCH","Peruvian Anchoveta Central-Southern Chile",1994,0.834519573
"12038","PANCHCSCH","Peruvian Anchoveta Central-Southern Chile",1995,0.800711744
"12039","PANCHCSCH","Peruvian Anchoveta Central-Southern Chile",1996,0.569395018
"12040","PANCHCSCH","Peruvian Anchoveta Central-Southern Chile",1997,0.475088968
"12041","PANCHCSCH","Peruvian Anchoveta Central-Southern Chile",1998,0.59252669
"12042","PANCHCSCH","Peruvian Anchoveta Central-Southern Chile",1999,0.236654804
"12043","PANCHCSCH","Peruvian Anchoveta Central-Southern Chile",2000,0.227758007
"12044","PANCHCSCH","Peruvian Anchoveta Central-Southern Chile",2001,0.512455516
"12045","PANCHCSCH","Peruvian Anchoveta Central-Southern Chile",2002,0.409252669
"12046","PANCHCSCH","Peruvian Anchoveta Central-Southern Chile",2003,0.612099644
"12047","PANCHCSCH","Peruvian Anchoveta Central-Southern Chile",2004,1.008896797
"12048","PANCHCSCH","Peruvian Anchoveta Central-Southern Chile",2005,1.229537367
"12049","PANCHCSCH","Peruvian Anchoveta Central-Southern Chile",2006,1.056939502
"12050","PANCHCSCH","Peruvian Anchoveta Central-Southern Chile",2007,0.775800712
"12051","PANCHCSCH","Peruvian Anchoveta Central-Southern Chile",2008,0.548042705
"12052","PANCHCSCH","Peruvian Anchoveta Central-Southern Chile",2009,0.275800712
"12053","PANCHCSCH","Peruvian Anchoveta Central-Southern Chile",2010,0.144483986
"12054","PANCHCSCH","Peruvian Anchoveta Central-Southern Chile",2011,0.09911032
"12055","PANCHCSCH","Peruvian Anchoveta Central-Southern Chile",2012,0.103558719
"12056","PANCHCSCH","Peruvian Anchoveta Central-Southern Chile",2013,0.122241993
"12057","PANCHCSCH","Peruvian Anchoveta Central-Southern Chile",2014,0.17366548
"12058","PANCHCSCH","Peruvian Anchoveta Central-Southern Chile",2015,0.320284698
"12059","PANCHCSCH","Peruvian Anchoveta Central-Southern Chile",2016,0.362989324
"12060","PANCHNCHSP","Peruvian Anchoveta Northern Chile Southern Peru",1984,0.14914003
"12061","PANCHNCHSP","Peruvian Anchoveta Northern Chile Southern Peru",1985,0.675358733
"12062","PANCHNCHSP","Peruvian Anchoveta Northern Chile Southern Peru",1986,1.06260762
"12063","PANCHNCHSP","Peruvian Anchoveta Northern Chile Southern Peru",1987,0.924240475
"12064","PANCHNCHSP","Peruvian Anchoveta Northern Chile Southern Peru",1988,1.779099456
"12065","PANCHNCHSP","Peruvian Anchoveta Northern Chile Southern Peru",1989,1.261281544
"12066","PANCHNCHSP","Peruvian Anchoveta Northern Chile Southern Peru",1990,0.955314201
"12067","PANCHNCHSP","Peruvian Anchoveta Northern Chile Southern Peru",1991,0.87329045
"12068","PANCHNCHSP","Peruvian Anchoveta Northern Chile Southern Peru",1992,1.05060861
"12069","PANCHNCHSP","Peruvian Anchoveta Northern Chile Southern Peru",1993,1.237664523
"12070","PANCHNCHSP","Peruvian Anchoveta Northern Chile Southern Peru",1994,1.94653142
"12071","PANCHNCHSP","Peruvian Anchoveta Northern Chile Southern Peru",1995,1.41004948
"12072","PANCHNCHSP","Peruvian Anchoveta Northern Chile Southern Peru",1996,1.101707076
"12073","PANCHNCHSP","Peruvian Anchoveta Northern Chile Southern Peru",1997,0.449808511
"12074","PANCHNCHSP","Peruvian Anchoveta Northern Chile Southern Peru",1998,0.751331024
"12075","PANCHNCHSP","Peruvian Anchoveta Northern Chile Southern Peru",1999,1.281073726
"12076","PANCHNCHSP","Peruvian Anchoveta Northern Chile Southern Peru",2000,1.08047996
"12077","PANCHNCHSP","Peruvian Anchoveta Northern Chile Southern Peru",2001,0.909262741
"12078","PANCHNCHSP","Peruvian Anchoveta Northern Chile Southern Peru",2002,1.237436912
"12079","PANCHNCHSP","Peruvian Anchoveta Northern Chile Southern Peru",2003,0.918095002
"12080","PANCHNCHSP","Peruvian Anchoveta Northern Chile Southern Peru",2004,1.38283523
"12081","PANCHNCHSP","Peruvian Anchoveta Northern Chile Southern Peru",2005,1.040499753
"12082","PANCHNCHSP","Peruvian Anchoveta Northern Chile Southern Peru",2006,0.867095497
"12083","PANCHNCHSP","Peruvian Anchoveta Northern Chile Southern Peru",2007,0.768767937
"12084","PANCHNCHSP","Peruvian Anchoveta Northern Chile Southern Peru",2008,0.432373083
"12085","PANCHNCHSP","Peruvian Anchoveta Northern Chile Southern Peru",2009,0.614839189
"12086","PANCHNCHSP","Peruvian Anchoveta Northern Chile Southern Peru",2010,0.506333498
"12087","PANCHNCHSP","Peruvian Anchoveta Northern Chile Southern Peru",2011,0.623508164
"12088","PANCHNCHSP","Peruvian Anchoveta Northern Chile Southern Peru",2012,0.586857991
"12089","PANCHNCHSP","Peruvian Anchoveta Northern Chile Southern Peru",2013,0.595027214
"12090","PANCHNCHSP","Peruvian Anchoveta Northern Chile Southern Peru",2014,0.331122217
"12091","PANCHNCHSP","Peruvian Anchoveta Northern Chile Southern Peru",2015,0.597684315
"12092","PANCHPERUNC","Peruvian anchoveta North-Central Peru",1962,2.266666667
"12093","PANCHPERUNC","Peruvian anchoveta North-Central Peru",1963,2.483333333
"12094","PANCHPERUNC","Peruvian anchoveta North-Central Peru",1964,1.95
"12095","PANCHPERUNC","Peruvian anchoveta North-Central Peru",1965,2.233333333
"12096","PANCHPERUNC","Peruvian anchoveta North-Central Peru",1966,2.283333333
"12097","PANCHPERUNC","Peruvian anchoveta North-Central Peru",1967,2.466666667
"12098","PANCHPERUNC","Peruvian anchoveta North-Central Peru",1968,2.366666667
"12099","PANCHPERUNC","Peruvian anchoveta North-Central Peru",1969,3.05
"12100","PANCHPERUNC","Peruvian anchoveta North-Central Peru",1970,2.216666667
"12101","PANCHPERUNC","Peruvian anchoveta North-Central Peru",1971,0.475
"12102","PANCHPERUNC","Peruvian anchoveta North-Central Peru",1972,0.441666667
"12103","PANCHPERUNC","Peruvian anchoveta North-Central Peru",1973,0.563333333
"12104","PANCHPERUNC","Peruvian anchoveta North-Central Peru",1974,0.681666667
"12105","PANCHPERUNC","Peruvian anchoveta North-Central Peru",1975,0.95
"12106","PANCHPERUNC","Peruvian anchoveta North-Central Peru",1976,0.601666667
"12107","PANCHPERUNC","Peruvian anchoveta North-Central Peru",1977,0.356666667
"12108","PANCHPERUNC","Peruvian anchoveta North-Central Peru",1978,0.405
"12109","PANCHPERUNC","Peruvian anchoveta North-Central Peru",1979,0.578333333
"12110","PANCHPERUNC","Peruvian anchoveta North-Central Peru",1980,0.64
"12111","PANCHPERUNC","Peruvian anchoveta North-Central Peru",1981,0.47
"12112","PANCHPERUNC","Peruvian anchoveta North-Central Peru",1982,0.268333333
"12113","PANCHPERUNC","Peruvian anchoveta North-Central Peru",1983,0.428333333
"12114","PANCHPERUNC","Peruvian anchoveta North-Central Peru",1984,0.965
"12115","PANCHPERUNC","Peruvian anchoveta North-Central Peru",1985,0.8
"12116","PANCHPERUNC","Peruvian anchoveta North-Central Peru",1986,0.245
"12117","PANCHPERUNC","Peruvian anchoveta North-Central Peru",1987,0.315
"12118","PANCHPERUNC","Peruvian anchoveta North-Central Peru",1988,0.503333333
"12119","PANCHPERUNC","Peruvian anchoveta North-Central Peru",1989,0.575
"12120","PANCHPERUNC","Peruvian anchoveta North-Central Peru",1990,0.66
"12121","PANCHPERUNC","Peruvian anchoveta North-Central Peru",1991,0.706666667
"12122","PANCHPERUNC","Peruvian anchoveta North-Central Peru",1992,0.626666667
"12123","PANCHPERUNC","Peruvian anchoveta North-Central Peru",1993,0.881666667
"12124","PANCHPERUNC","Peruvian anchoveta North-Central Peru",1994,1.056666667
"12125","PANCHPERUNC","Peruvian anchoveta North-Central Peru",1995,0.796666667
"12126","PANCHPERUNC","Peruvian anchoveta North-Central Peru",1996,0.811666667
"12127","PANCHPERUNC","Peruvian anchoveta North-Central Peru",1997,0.561666667
"12128","PANCHPERUNC","Peruvian anchoveta North-Central Peru",1998,0.51
"12129","PANCHPERUNC","Peruvian anchoveta North-Central Peru",1999,0.976666667
"12130","PANCHPERUNC","Peruvian anchoveta North-Central Peru",2000,1.58
"12131","PANCHPERUNC","Peruvian anchoveta North-Central Peru",2001,1.33
"12132","PANCHPERUNC","Peruvian anchoveta North-Central Peru",2002,1.34
"12133","PANCHPERUNC","Peruvian anchoveta North-Central Peru",2003,1.118333333
"12134","PANCHPERUNC","Peruvian anchoveta North-Central Peru",2004,1.505
"12135","PANCHPERUNC","Peruvian anchoveta North-Central Peru",2005,1.561666667
